Downloaded from wid.world on 04-06-2019 at 15:01:55
Country Code;Country Name;WID Variable code;Percentile group;Unit;Variable name;Intuitive description;Technical description;Methodological Notes;Sources
US-ID;Idaho;sdiinc992j;p80p90;share;Post-tax national income. Share Adults. equal-split adults;Post-tax national income share held by a given percentile group. Post-tax national income is the sum of primary incomes over all sectors (private and public), minus taxes. The population is comprised of individuals over age 20. The base unit is the individual (rather than the household) but resources are split equally within couples.;[Post-tax national income]=[Post-tax disposable income]+[Public spending]; ; 
US-ID;Idaho;sdiinc992j;p60p70;share;Post-tax national income. Share Adults. equal-split adults;Post-tax national income share held by a given percentile group. Post-tax national income is the sum of primary incomes over all sectors (private and public), minus taxes. The population is comprised of individuals over age 20. The base unit is the individual (rather than the household) but resources are split equally within couples.;[Post-tax national income]=[Post-tax disposable income]+[Public spending]; ; 
US-ID;Idaho;sdiinc992j;p90p100;share;Post-tax national income. Share Adults. equal-split adults;Post-tax national income share held by a given percentile group. Post-tax national income is the sum of primary incomes over all sectors (private and public), minus taxes. The population is comprised of individuals over age 20. The base unit is the individual (rather than the household) but resources are split equally within couples.;[Post-tax national income]=[Post-tax disposable income]+[Public spending]; ; 
US-ID;Idaho;sdiinc992j;p70p80;share;Post-tax national income. Share Adults. equal-split adults;Post-tax national income share held by a given percentile group. Post-tax national income is the sum of primary incomes over all sectors (private and public), minus taxes. The population is comprised of individuals over age 20. The base unit is the individual (rather than the household) but resources are split equally within couples.;[Post-tax national income]=[Post-tax disposable income]+[Public spending]; ; 
US-IL;Illinois;sdiinc992j;p50p60;share;Post-tax national income. Share Adults. equal-split adults;Post-tax national income share held by a given percentile group. Post-tax national income is the sum of primary incomes over all sectors (private and public), minus taxes. The population is comprised of individuals over age 20. The base unit is the individual (rather than the household) but resources are split equally within couples.;[Post-tax national income]=[Post-tax disposable income]+[Public spending]; ; 
US-IL;Illinois;sdiinc992j;p80p90;share;Post-tax national income. Share Adults. equal-split adults;Post-tax national income share held by a given percentile group. Post-tax national income is the sum of primary incomes over all sectors (private and public), minus taxes. The population is comprised of individuals over age 20. The base unit is the individual (rather than the household) but resources are split equally within couples.;[Post-tax national income]=[Post-tax disposable income]+[Public spending]; ; 
US-IL;Illinois;sdiinc992j;p90p100;share;Post-tax national income. Share Adults. equal-split adults;Post-tax national income share held by a given percentile group. Post-tax national income is the sum of primary incomes over all sectors (private and public), minus taxes. The population is comprised of individuals over age 20. The base unit is the individual (rather than the household) but resources are split equally within couples.;[Post-tax national income]=[Post-tax disposable income]+[Public spending]; ; 
US-IL;Illinois;sdiinc992j;p60p70;share;Post-tax national income. Share Adults. equal-split adults;Post-tax national income share held by a given percentile group. Post-tax national income is the sum of primary incomes over all sectors (private and public), minus taxes. The population is comprised of individuals over age 20. The base unit is the individual (rather than the household) but resources are split equally within couples.;[Post-tax national income]=[Post-tax disposable income]+[Public spending]; ; 
US-IL;Illinois;sdiinc992j;p70p80;share;Post-tax national income. Share Adults. equal-split adults;Post-tax national income share held by a given percentile group. Post-tax national income is the sum of primary incomes over all sectors (private and public), minus taxes. The population is comprised of individuals over age 20. The base unit is the individual (rather than the household) but resources are split equally within couples.;[Post-tax national income]=[Post-tax disposable income]+[Public spending]; ; 
IN;India;sdiinc992j;p70p80;share;Post-tax national income. Share Adults. equal-split adults;Post-tax national income share held by a given percentile group. Post-tax national income is the sum of primary incomes over all sectors (private and public), minus taxes. The population is comprised of individuals over age 20. The base unit is the individual (rather than the household) but resources are split equally within couples.;[Post-tax national income]=[Post-tax disposable income]+[Public spending]; ; 
IN;India;sdiinc992j;p60p70;share;Post-tax national income. Share Adults. equal-split adults;Post-tax national income share held by a given percentile group. Post-tax national income is the sum of primary incomes over all sectors (private and public), minus taxes. The population is comprised of individuals over age 20. The base unit is the individual (rather than the household) but resources are split equally within couples.;[Post-tax national income]=[Post-tax disposable income]+[Public spending]; ; 
IN;India;sdiinc992j;p50p60;share;Post-tax national income. Share Adults. equal-split adults;Post-tax national income share held by a given percentile group. Post-tax national income is the sum of primary incomes over all sectors (private and public), minus taxes. The population is comprised of individuals over age 20. The base unit is the individual (rather than the household) but resources are split equally within couples.;[Post-tax national income]=[Post-tax disposable income]+[Public spending]; ; 
IN;India;sdiinc992j;p80p90;share;Post-tax national income. Share Adults. equal-split adults;Post-tax national income share held by a given percentile group. Post-tax national income is the sum of primary incomes over all sectors (private and public), minus taxes. The population is comprised of individuals over age 20. The base unit is the individual (rather than the household) but resources are split equally within couples.;[Post-tax national income]=[Post-tax disposable income]+[Public spending]; ; 
IN;India;sdiinc992j;p90p100;share;Post-tax national income. Share Adults. equal-split adults;Post-tax national income share held by a given percentile group. Post-tax national income is the sum of primary incomes over all sectors (private and public), minus taxes. The population is comprised of individuals over age 20. The base unit is the individual (rather than the household) but resources are split equally within couples.;[Post-tax national income]=[Post-tax disposable income]+[Public spending]; ; 
US-IN;Indiana;sdiinc992j;p80p90;share;Post-tax national income. Share Adults. equal-split adults;Post-tax national income share held by a given percentile group. Post-tax national income is the sum of primary incomes over all sectors (private and public), minus taxes. The population is comprised of individuals over age 20. The base unit is the individual (rather than the household) but resources are split equally within couples.;[Post-tax national income]=[Post-tax disposable income]+[Public spending]; ; 
US-IN;Indiana;sdiinc992j;p70p80;share;Post-tax national income. Share Adults. equal-split adults;Post-tax national income share held by a given percentile group. Post-tax national income is the sum of primary incomes over all sectors (private and public), minus taxes. The population is comprised of individuals over age 20. The base unit is the individual (rather than the household) but resources are split equally within couples.;[Post-tax national income]=[Post-tax disposable income]+[Public spending]; ; 
US-IN;Indiana;sdiinc992j;p60p70;share;Post-tax national income. Share Adults. equal-split adults;Post-tax national income share held by a given percentile group. Post-tax national income is the sum of primary incomes over all sectors (private and public), minus taxes. The population is comprised of individuals over age 20. The base unit is the individual (rather than the household) but resources are split equally within couples.;[Post-tax national income]=[Post-tax disposable income]+[Public spending]; ; 
US-IN;Indiana;sdiinc992j;p50p60;share;Post-tax national income. Share Adults. equal-split adults;Post-tax national income share held by a given percentile group. Post-tax national income is the sum of primary incomes over all sectors (private and public), minus taxes. The population is comprised of individuals over age 20. The base unit is the individual (rather than the household) but resources are split equally within couples.;[Post-tax national income]=[Post-tax disposable income]+[Public spending]; ; 
US-IN;Indiana;sdiinc992j;p90p100;share;Post-tax national income. Share Adults. equal-split adults;Post-tax national income share held by a given percentile group. Post-tax national income is the sum of primary incomes over all sectors (private and public), minus taxes. The population is comprised of individuals over age 20. The base unit is the individual (rather than the household) but resources are split equally within couples.;[Post-tax national income]=[Post-tax disposable income]+[Public spending]; ; 
ID;Indonesia;sdiinc992j;p90p100;share;Post-tax national income. Share Adults. equal-split adults;Post-tax national income share held by a given percentile group. Post-tax national income is the sum of primary incomes over all sectors (private and public), minus taxes. The population is comprised of individuals over age 20. The base unit is the individual (rather than the household) but resources are split equally within couples.;[Post-tax national income]=[Post-tax disposable income]+[Public spending]; ; 
ID;Indonesia;sdiinc992j;p60p70;share;Post-tax national income. Share Adults. equal-split adults;Post-tax national income share held by a given percentile group. Post-tax national income is the sum of primary incomes over all sectors (private and public), minus taxes. The population is comprised of individuals over age 20. The base unit is the individual (rather than the household) but resources are split equally within couples.;[Post-tax national income]=[Post-tax disposable income]+[Public spending]; ; 
ID;Indonesia;sdiinc992j;p70p80;share;Post-tax national income. Share Adults. equal-split adults;Post-tax national income share held by a given percentile group. Post-tax national income is the sum of primary incomes over all sectors (private and public), minus taxes. The population is comprised of individuals over age 20. The base unit is the individual (rather than the household) but resources are split equally within couples.;[Post-tax national income]=[Post-tax disposable income]+[Public spending]; ; 
ID;Indonesia;sdiinc992j;p50p60;share;Post-tax national income. Share Adults. equal-split adults;Post-tax national income share held by a given percentile group. Post-tax national income is the sum of primary incomes over all sectors (private and public), minus taxes. The population is comprised of individuals over age 20. The base unit is the individual (rather than the household) but resources are split equally within couples.;[Post-tax national income]=[Post-tax disposable income]+[Public spending]; ; 
ID;Indonesia;sdiinc992j;p80p90;share;Post-tax national income. Share Adults. equal-split adults;Post-tax national income share held by a given percentile group. Post-tax national income is the sum of primary incomes over all sectors (private and public), minus taxes. The population is comprised of individuals over age 20. The base unit is the individual (rather than the household) but resources are split equally within couples.;[Post-tax national income]=[Post-tax disposable income]+[Public spending]; ; 
US-IA;Iowa;sdiinc992j;p60p70;share;Post-tax national income. Share Adults. equal-split adults;Post-tax national income share held by a given percentile group. Post-tax national income is the sum of primary incomes over all sectors (private and public), minus taxes. The population is comprised of individuals over age 20. The base unit is the individual (rather than the household) but resources are split equally within couples.;[Post-tax national income]=[Post-tax disposable income]+[Public spending]; ; 
US-IA;Iowa;sdiinc992j;p90p100;share;Post-tax national income. Share Adults. equal-split adults;Post-tax national income share held by a given percentile group. Post-tax national income is the sum of primary incomes over all sectors (private and public), minus taxes. The population is comprised of individuals over age 20. The base unit is the individual (rather than the household) but resources are split equally within couples.;[Post-tax national income]=[Post-tax disposable income]+[Public spending]; ; 
US-IA;Iowa;sdiinc992j;p80p90;share;Post-tax national income. Share Adults. equal-split adults;Post-tax national income share held by a given percentile group. Post-tax national income is the sum of primary incomes over all sectors (private and public), minus taxes. The population is comprised of individuals over age 20. The base unit is the individual (rather than the household) but resources are split equally within couples.;[Post-tax national income]=[Post-tax disposable income]+[Public spending]; ; 
US-IA;Iowa;sdiinc992j;p50p60;share;Post-tax national income. Share Adults. equal-split adults;Post-tax national income share held by a given percentile group. Post-tax national income is the sum of primary incomes over all sectors (private and public), minus taxes. The population is comprised of individuals over age 20. The base unit is the individual (rather than the household) but resources are split equally within couples.;[Post-tax national income]=[Post-tax disposable income]+[Public spending]; ; 
US-IA;Iowa;sdiinc992j;p70p80;share;Post-tax national income. Share Adults. equal-split adults;Post-tax national income share held by a given percentile group. Post-tax national income is the sum of primary incomes over all sectors (private and public), minus taxes. The population is comprised of individuals over age 20. The base unit is the individual (rather than the household) but resources are split equally within couples.;[Post-tax national income]=[Post-tax disposable income]+[Public spending]; ; 
IR;Iran;sdiinc992j;p60p70;share;Post-tax national income. Share Adults. equal-split adults;Post-tax national income share held by a given percentile group. Post-tax national income is the sum of primary incomes over all sectors (private and public), minus taxes. The population is comprised of individuals over age 20. The base unit is the individual (rather than the household) but resources are split equally within couples.;[Post-tax national income]=[Post-tax disposable income]+[Public spending]; ; 
IR;Iran;sdiinc992j;p80p90;share;Post-tax national income. Share Adults. equal-split adults;Post-tax national income share held by a given percentile group. Post-tax national income is the sum of primary incomes over all sectors (private and public), minus taxes. The population is comprised of individuals over age 20. The base unit is the individual (rather than the household) but resources are split equally within couples.;[Post-tax national income]=[Post-tax disposable income]+[Public spending]; ; 
IR;Iran;sdiinc992j;p90p100;share;Post-tax national income. Share Adults. equal-split adults;Post-tax national income share held by a given percentile group. Post-tax national income is the sum of primary incomes over all sectors (private and public), minus taxes. The population is comprised of individuals over age 20. The base unit is the individual (rather than the household) but resources are split equally within couples.;[Post-tax national income]=[Post-tax disposable income]+[Public spending]; ; 
IR;Iran;sdiinc992j;p50p60;share;Post-tax national income. Share Adults. equal-split adults;Post-tax national income share held by a given percentile group. Post-tax national income is the sum of primary incomes over all sectors (private and public), minus taxes. The population is comprised of individuals over age 20. The base unit is the individual (rather than the household) but resources are split equally within couples.;[Post-tax national income]=[Post-tax disposable income]+[Public spending]; ; 
IR;Iran;sdiinc992j;p70p80;share;Post-tax national income. Share Adults. equal-split adults;Post-tax national income share held by a given percentile group. Post-tax national income is the sum of primary incomes over all sectors (private and public), minus taxes. The population is comprised of individuals over age 20. The base unit is the individual (rather than the household) but resources are split equally within couples.;[Post-tax national income]=[Post-tax disposable income]+[Public spending]; ; 
IQ;Iraq;sdiinc992j;p50p60;share;Post-tax national income. Share Adults. equal-split adults;Post-tax national income share held by a given percentile group. Post-tax national income is the sum of primary incomes over all sectors (private and public), minus taxes. The population is comprised of individuals over age 20. The base unit is the individual (rather than the household) but resources are split equally within couples.;[Post-tax national income]=[Post-tax disposable income]+[Public spending]; ; 
IQ;Iraq;sdiinc992j;p80p90;share;Post-tax national income. Share Adults. equal-split adults;Post-tax national income share held by a given percentile group. Post-tax national income is the sum of primary incomes over all sectors (private and public), minus taxes. The population is comprised of individuals over age 20. The base unit is the individual (rather than the household) but resources are split equally within couples.;[Post-tax national income]=[Post-tax disposable income]+[Public spending]; ; 
IQ;Iraq;sdiinc992j;p90p100;share;Post-tax national income. Share Adults. equal-split adults;Post-tax national income share held by a given percentile group. Post-tax national income is the sum of primary incomes over all sectors (private and public), minus taxes. The population is comprised of individuals over age 20. The base unit is the individual (rather than the household) but resources are split equally within couples.;[Post-tax national income]=[Post-tax disposable income]+[Public spending]; ; 
IQ;Iraq;sdiinc992j;p60p70;share;Post-tax national income. Share Adults. equal-split adults;Post-tax national income share held by a given percentile group. Post-tax national income is the sum of primary incomes over all sectors (private and public), minus taxes. The population is comprised of individuals over age 20. The base unit is the individual (rather than the household) but resources are split equally within couples.;[Post-tax national income]=[Post-tax disposable income]+[Public spending]; ; 
IQ;Iraq;sdiinc992j;p70p80;share;Post-tax national income. Share Adults. equal-split adults;Post-tax national income share held by a given percentile group. Post-tax national income is the sum of primary incomes over all sectors (private and public), minus taxes. The population is comprised of individuals over age 20. The base unit is the individual (rather than the household) but resources are split equally within couples.;[Post-tax national income]=[Post-tax disposable income]+[Public spending]; ; 
IE;Ireland;sdiinc992j;p80p90;share;Post-tax national income. Share Adults. equal-split adults;Post-tax national income share held by a given percentile group. Post-tax national income is the sum of primary incomes over all sectors (private and public), minus taxes. The population is comprised of individuals over age 20. The base unit is the individual (rather than the household) but resources are split equally within couples.;[Post-tax national income]=[Post-tax disposable income]+[Public spending];;[URL][URL_LINK]http://wid.world/document/bcg2019-full-paper/[/URL_LINK][URL_TEXT]Blanchet, Chancel & Gethin (2019), How Unequal is Europe? Evidence from Distributional National Accounts, 1980-2017[/URL_TEXT][/URL]
IE;Ireland;sdiinc992j;p70p80;share;Post-tax national income. Share Adults. equal-split adults;Post-tax national income share held by a given percentile group. Post-tax national income is the sum of primary incomes over all sectors (private and public), minus taxes. The population is comprised of individuals over age 20. The base unit is the individual (rather than the household) but resources are split equally within couples.;[Post-tax national income]=[Post-tax disposable income]+[Public spending];;[URL][URL_LINK]http://wid.world/document/bcg2019-full-paper/[/URL_LINK][URL_TEXT]Blanchet, Chancel & Gethin (2019), How Unequal is Europe? Evidence from Distributional National Accounts, 1980-2017[/URL_TEXT][/URL]
IE;Ireland;sdiinc992j;p90p100;share;Post-tax national income. Share Adults. equal-split adults;Post-tax national income share held by a given percentile group. Post-tax national income is the sum of primary incomes over all sectors (private and public), minus taxes. The population is comprised of individuals over age 20. The base unit is the individual (rather than the household) but resources are split equally within couples.;[Post-tax national income]=[Post-tax disposable income]+[Public spending];;[URL][URL_LINK]http://wid.world/document/bcg2019-full-paper/[/URL_LINK][URL_TEXT]Blanchet, Chancel & Gethin (2019), How Unequal is Europe? Evidence from Distributional National Accounts, 1980-2017[/URL_TEXT][/URL]
IE;Ireland;sdiinc992j;p50p60;share;Post-tax national income. Share Adults. equal-split adults;Post-tax national income share held by a given percentile group. Post-tax national income is the sum of primary incomes over all sectors (private and public), minus taxes. The population is comprised of individuals over age 20. The base unit is the individual (rather than the household) but resources are split equally within couples.;[Post-tax national income]=[Post-tax disposable income]+[Public spending];;[URL][URL_LINK]http://wid.world/document/bcg2019-full-paper/[/URL_LINK][URL_TEXT]Blanchet, Chancel & Gethin (2019), How Unequal is Europe? Evidence from Distributional National Accounts, 1980-2017[/URL_TEXT][/URL]
IE;Ireland;sdiinc992j;p60p70;share;Post-tax national income. Share Adults. equal-split adults;Post-tax national income share held by a given percentile group. Post-tax national income is the sum of primary incomes over all sectors (private and public), minus taxes. The population is comprised of individuals over age 20. The base unit is the individual (rather than the household) but resources are split equally within couples.;[Post-tax national income]=[Post-tax disposable income]+[Public spending];;[URL][URL_LINK]http://wid.world/document/bcg2019-full-paper/[/URL_LINK][URL_TEXT]Blanchet, Chancel & Gethin (2019), How Unequal is Europe? Evidence from Distributional National Accounts, 1980-2017[/URL_TEXT][/URL]
IM;Isle of Man;sdiinc992j;p70p80;share;Post-tax national income. Share Adults. equal-split adults;Post-tax national income share held by a given percentile group. Post-tax national income is the sum of primary incomes over all sectors (private and public), minus taxes. The population is comprised of individuals over age 20. The base unit is the individual (rather than the household) but resources are split equally within couples.;[Post-tax national income]=[Post-tax disposable income]+[Public spending]; ; 
IM;Isle of Man;sdiinc992j;p80p90;share;Post-tax national income. Share Adults. equal-split adults;Post-tax national income share held by a given percentile group. Post-tax national income is the sum of primary incomes over all sectors (private and public), minus taxes. The population is comprised of individuals over age 20. The base unit is the individual (rather than the household) but resources are split equally within couples.;[Post-tax national income]=[Post-tax disposable income]+[Public spending]; ; 
IM;Isle of Man;sdiinc992j;p60p70;share;Post-tax national income. Share Adults. equal-split adults;Post-tax national income share held by a given percentile group. Post-tax national income is the sum of primary incomes over all sectors (private and public), minus taxes. The population is comprised of individuals over age 20. The base unit is the individual (rather than the household) but resources are split equally within couples.;[Post-tax national income]=[Post-tax disposable income]+[Public spending]; ; 
IM;Isle of Man;sdiinc992j;p90p100;share;Post-tax national income. Share Adults. equal-split adults;Post-tax national income share held by a given percentile group. Post-tax national income is the sum of primary incomes over all sectors (private and public), minus taxes. The population is comprised of individuals over age 20. The base unit is the individual (rather than the household) but resources are split equally within couples.;[Post-tax national income]=[Post-tax disposable income]+[Public spending]; ; 
IM;Isle of Man;sdiinc992j;p50p60;share;Post-tax national income. Share Adults. equal-split adults;Post-tax national income share held by a given percentile group. Post-tax national income is the sum of primary incomes over all sectors (private and public), minus taxes. The population is comprised of individuals over age 20. The base unit is the individual (rather than the household) but resources are split equally within couples.;[Post-tax national income]=[Post-tax disposable income]+[Public spending]; ; 
IL;Israel;sdiinc992j;p80p90;share;Post-tax national income. Share Adults. equal-split adults;Post-tax national income share held by a given percentile group. Post-tax national income is the sum of primary incomes over all sectors (private and public), minus taxes. The population is comprised of individuals over age 20. The base unit is the individual (rather than the household) but resources are split equally within couples.;[Post-tax national income]=[Post-tax disposable income]+[Public spending]; ; 
IL;Israel;sdiinc992j;p50p60;share;Post-tax national income. Share Adults. equal-split adults;Post-tax national income share held by a given percentile group. Post-tax national income is the sum of primary incomes over all sectors (private and public), minus taxes. The population is comprised of individuals over age 20. The base unit is the individual (rather than the household) but resources are split equally within couples.;[Post-tax national income]=[Post-tax disposable income]+[Public spending]; ; 
IL;Israel;sdiinc992j;p60p70;share;Post-tax national income. Share Adults. equal-split adults;Post-tax national income share held by a given percentile group. Post-tax national income is the sum of primary incomes over all sectors (private and public), minus taxes. The population is comprised of individuals over age 20. The base unit is the individual (rather than the household) but resources are split equally within couples.;[Post-tax national income]=[Post-tax disposable income]+[Public spending]; ; 
IL;Israel;sdiinc992j;p70p80;share;Post-tax national income. Share Adults. equal-split adults;Post-tax national income share held by a given percentile group. Post-tax national income is the sum of primary incomes over all sectors (private and public), minus taxes. The population is comprised of individuals over age 20. The base unit is the individual (rather than the household) but resources are split equally within couples.;[Post-tax national income]=[Post-tax disposable income]+[Public spending]; ; 
IL;Israel;sdiinc992j;p90p100;share;Post-tax national income. Share Adults. equal-split adults;Post-tax national income share held by a given percentile group. Post-tax national income is the sum of primary incomes over all sectors (private and public), minus taxes. The population is comprised of individuals over age 20. The base unit is the individual (rather than the household) but resources are split equally within couples.;[Post-tax national income]=[Post-tax disposable income]+[Public spending]; ; 
IT;Italy;sdiinc992j;p60p70;share;Post-tax national income. Share Adults. equal-split adults;Post-tax national income share held by a given percentile group. Post-tax national income is the sum of primary incomes over all sectors (private and public), minus taxes. The population is comprised of individuals over age 20. The base unit is the individual (rather than the household) but resources are split equally within couples.;[Post-tax national income]=[Post-tax disposable income]+[Public spending];;[URL][URL_LINK]http://wid.world/document/bcg2019-full-paper/[/URL_LINK][URL_TEXT]Blanchet, Chancel & Gethin (2019), How Unequal is Europe? Evidence from Distributional National Accounts, 1980-2017[/URL_TEXT][/URL]
IT;Italy;sdiinc992j;p80p90;share;Post-tax national income. Share Adults. equal-split adults;Post-tax national income share held by a given percentile group. Post-tax national income is the sum of primary incomes over all sectors (private and public), minus taxes. The population is comprised of individuals over age 20. The base unit is the individual (rather than the household) but resources are split equally within couples.;[Post-tax national income]=[Post-tax disposable income]+[Public spending];;[URL][URL_LINK]http://wid.world/document/bcg2019-full-paper/[/URL_LINK][URL_TEXT]Blanchet, Chancel & Gethin (2019), How Unequal is Europe? Evidence from Distributional National Accounts, 1980-2017[/URL_TEXT][/URL]
IT;Italy;sdiinc992j;p50p60;share;Post-tax national income. Share Adults. equal-split adults;Post-tax national income share held by a given percentile group. Post-tax national income is the sum of primary incomes over all sectors (private and public), minus taxes. The population is comprised of individuals over age 20. The base unit is the individual (rather than the household) but resources are split equally within couples.;[Post-tax national income]=[Post-tax disposable income]+[Public spending];;[URL][URL_LINK]http://wid.world/document/bcg2019-full-paper/[/URL_LINK][URL_TEXT]Blanchet, Chancel & Gethin (2019), How Unequal is Europe? Evidence from Distributional National Accounts, 1980-2017[/URL_TEXT][/URL]
IT;Italy;sdiinc992j;p90p100;share;Post-tax national income. Share Adults. equal-split adults;Post-tax national income share held by a given percentile group. Post-tax national income is the sum of primary incomes over all sectors (private and public), minus taxes. The population is comprised of individuals over age 20. The base unit is the individual (rather than the household) but resources are split equally within couples.;[Post-tax national income]=[Post-tax disposable income]+[Public spending];;[URL][URL_LINK]http://wid.world/document/bcg2019-full-paper/[/URL_LINK][URL_TEXT]Blanchet, Chancel & Gethin (2019), How Unequal is Europe? Evidence from Distributional National Accounts, 1980-2017[/URL_TEXT][/URL]
IT;Italy;sdiinc992j;p70p80;share;Post-tax national income. Share Adults. equal-split adults;Post-tax national income share held by a given percentile group. Post-tax national income is the sum of primary incomes over all sectors (private and public), minus taxes. The population is comprised of individuals over age 20. The base unit is the individual (rather than the household) but resources are split equally within couples.;[Post-tax national income]=[Post-tax disposable income]+[Public spending];;[URL][URL_LINK]http://wid.world/document/bcg2019-full-paper/[/URL_LINK][URL_TEXT]Blanchet, Chancel & Gethin (2019), How Unequal is Europe? Evidence from Distributional National Accounts, 1980-2017[/URL_TEXT][/URL]
JM;Jamaica;sdiinc992j;p80p90;share;Post-tax national income. Share Adults. equal-split adults;Post-tax national income share held by a given percentile group. Post-tax national income is the sum of primary incomes over all sectors (private and public), minus taxes. The population is comprised of individuals over age 20. The base unit is the individual (rather than the household) but resources are split equally within couples.;[Post-tax national income]=[Post-tax disposable income]+[Public spending]; ; 
JM;Jamaica;sdiinc992j;p60p70;share;Post-tax national income. Share Adults. equal-split adults;Post-tax national income share held by a given percentile group. Post-tax national income is the sum of primary incomes over all sectors (private and public), minus taxes. The population is comprised of individuals over age 20. The base unit is the individual (rather than the household) but resources are split equally within couples.;[Post-tax national income]=[Post-tax disposable income]+[Public spending]; ; 
JM;Jamaica;sdiinc992j;p90p100;share;Post-tax national income. Share Adults. equal-split adults;Post-tax national income share held by a given percentile group. Post-tax national income is the sum of primary incomes over all sectors (private and public), minus taxes. The population is comprised of individuals over age 20. The base unit is the individual (rather than the household) but resources are split equally within couples.;[Post-tax national income]=[Post-tax disposable income]+[Public spending]; ; 
JM;Jamaica;sdiinc992j;p50p60;share;Post-tax national income. Share Adults. equal-split adults;Post-tax national income share held by a given percentile group. Post-tax national income is the sum of primary incomes over all sectors (private and public), minus taxes. The population is comprised of individuals over age 20. The base unit is the individual (rather than the household) but resources are split equally within couples.;[Post-tax national income]=[Post-tax disposable income]+[Public spending]; ; 
JM;Jamaica;sdiinc992j;p70p80;share;Post-tax national income. Share Adults. equal-split adults;Post-tax national income share held by a given percentile group. Post-tax national income is the sum of primary incomes over all sectors (private and public), minus taxes. The population is comprised of individuals over age 20. The base unit is the individual (rather than the household) but resources are split equally within couples.;[Post-tax national income]=[Post-tax disposable income]+[Public spending]; ; 
JP;Japan;sdiinc992j;p60p70;share;Post-tax national income. Share Adults. equal-split adults;Post-tax national income share held by a given percentile group. Post-tax national income is the sum of primary incomes over all sectors (private and public), minus taxes. The population is comprised of individuals over age 20. The base unit is the individual (rather than the household) but resources are split equally within couples.;[Post-tax national income]=[Post-tax disposable income]+[Public spending]; ; 
JP;Japan;sdiinc992j;p80p90;share;Post-tax national income. Share Adults. equal-split adults;Post-tax national income share held by a given percentile group. Post-tax national income is the sum of primary incomes over all sectors (private and public), minus taxes. The population is comprised of individuals over age 20. The base unit is the individual (rather than the household) but resources are split equally within couples.;[Post-tax national income]=[Post-tax disposable income]+[Public spending]; ; 
JP;Japan;sdiinc992j;p50p60;share;Post-tax national income. Share Adults. equal-split adults;Post-tax national income share held by a given percentile group. Post-tax national income is the sum of primary incomes over all sectors (private and public), minus taxes. The population is comprised of individuals over age 20. The base unit is the individual (rather than the household) but resources are split equally within couples.;[Post-tax national income]=[Post-tax disposable income]+[Public spending]; ; 
JP;Japan;sdiinc992j;p90p100;share;Post-tax national income. Share Adults. equal-split adults;Post-tax national income share held by a given percentile group. Post-tax national income is the sum of primary incomes over all sectors (private and public), minus taxes. The population is comprised of individuals over age 20. The base unit is the individual (rather than the household) but resources are split equally within couples.;[Post-tax national income]=[Post-tax disposable income]+[Public spending]; ; 
JP;Japan;sdiinc992j;p70p80;share;Post-tax national income. Share Adults. equal-split adults;Post-tax national income share held by a given percentile group. Post-tax national income is the sum of primary incomes over all sectors (private and public), minus taxes. The population is comprised of individuals over age 20. The base unit is the individual (rather than the household) but resources are split equally within couples.;[Post-tax national income]=[Post-tax disposable income]+[Public spending]; ; 
JO;Jordan;sdiinc992j;p70p80;share;Post-tax national income. Share Adults. equal-split adults;Post-tax national income share held by a given percentile group. Post-tax national income is the sum of primary incomes over all sectors (private and public), minus taxes. The population is comprised of individuals over age 20. The base unit is the individual (rather than the household) but resources are split equally within couples.;[Post-tax national income]=[Post-tax disposable income]+[Public spending]; ; 
JO;Jordan;sdiinc992j;p90p100;share;Post-tax national income. Share Adults. equal-split adults;Post-tax national income share held by a given percentile group. Post-tax national income is the sum of primary incomes over all sectors (private and public), minus taxes. The population is comprised of individuals over age 20. The base unit is the individual (rather than the household) but resources are split equally within couples.;[Post-tax national income]=[Post-tax disposable income]+[Public spending]; ; 
JO;Jordan;sdiinc992j;p80p90;share;Post-tax national income. Share Adults. equal-split adults;Post-tax national income share held by a given percentile group. Post-tax national income is the sum of primary incomes over all sectors (private and public), minus taxes. The population is comprised of individuals over age 20. The base unit is the individual (rather than the household) but resources are split equally within couples.;[Post-tax national income]=[Post-tax disposable income]+[Public spending]; ; 
JO;Jordan;sdiinc992j;p60p70;share;Post-tax national income. Share Adults. equal-split adults;Post-tax national income share held by a given percentile group. Post-tax national income is the sum of primary incomes over all sectors (private and public), minus taxes. The population is comprised of individuals over age 20. The base unit is the individual (rather than the household) but resources are split equally within couples.;[Post-tax national income]=[Post-tax disposable income]+[Public spending]; ; 
JO;Jordan;sdiinc992j;p50p60;share;Post-tax national income. Share Adults. equal-split adults;Post-tax national income share held by a given percentile group. Post-tax national income is the sum of primary incomes over all sectors (private and public), minus taxes. The population is comprised of individuals over age 20. The base unit is the individual (rather than the household) but resources are split equally within couples.;[Post-tax national income]=[Post-tax disposable income]+[Public spending]; ; 
US-KS;Kansas;sdiinc992j;p80p90;share;Post-tax national income. Share Adults. equal-split adults;Post-tax national income share held by a given percentile group. Post-tax national income is the sum of primary incomes over all sectors (private and public), minus taxes. The population is comprised of individuals over age 20. The base unit is the individual (rather than the household) but resources are split equally within couples.;[Post-tax national income]=[Post-tax disposable income]+[Public spending]; ; 
