Downloaded from wid.world on 21-06-2019 at 15:04:51
Country Code;Country Name;WID Variable code;Percentile group;Unit;Variable name;Intuitive description;Technical description;Methodological Notes;Sources
IN;India;aptinc992j;p80p90;"INR; Indian rupee";Pre-tax national income. Average Adults. equal-split adults;Average Pre-tax national income within a given percentile group. Pre-tax national income  is the sum of all pre-tax personal income flows accruing to the owners of the production factors, labor and capital, before taking into account the operation of the tax/transfer system, but after taking into account the operation of pension system. The central difference between personal factor income and pre-tax income is the treatment of pensions, which are counted on a contribution basis by factor income and on a distribution basis by pre-tax income. The population is comprised of individuals over age 20. The base unit is the individual (rather than the household) but resources are split equally within couples.;Pre-tax national income =Pre-tax labor income [total pre-tax income ranking]+Pre-tax capital income [total pre-tax income ranking];WID.world computations using wid.world/gpinter.;"[URL][URL_LINK]http://wid.world/document/chancelpiketty2017widworld/[/URL_LINK][URL_TEXT]Chancel, Lucas; Piketty, Thomas (2017).Indian Income inequality, 1922-2015: From British Raj to Billionaire Raj?[/URL_TEXT][/URL]"
IN;India;aptinc992j;p99p100;"INR; Indian rupee";Pre-tax national income. Average Adults. equal-split adults;Average Pre-tax national income within a given percentile group. Pre-tax national income  is the sum of all pre-tax personal income flows accruing to the owners of the production factors, labor and capital, before taking into account the operation of the tax/transfer system, but after taking into account the operation of pension system. The central difference between personal factor income and pre-tax income is the treatment of pensions, which are counted on a contribution basis by factor income and on a distribution basis by pre-tax income. The population is comprised of individuals over age 20. The base unit is the individual (rather than the household) but resources are split equally within couples.;Pre-tax national income =Pre-tax labor income [total pre-tax income ranking]+Pre-tax capital income [total pre-tax income ranking];WID.world computations using wid.world/gpinter.;"[URL][URL_LINK]http://wid.world/document/chancelpiketty2017widworld/[/URL_LINK][URL_TEXT]Chancel, Lucas; Piketty, Thomas (2017).Indian Income inequality, 1922-2015: From British Raj to Billionaire Raj?[/URL_TEXT][/URL]"
IN;India;aptinc992j;p90p100;"INR; Indian rupee";Pre-tax national income. Average Adults. equal-split adults;Average Pre-tax national income within a given percentile group. Pre-tax national income  is the sum of all pre-tax personal income flows accruing to the owners of the production factors, labor and capital, before taking into account the operation of the tax/transfer system, but after taking into account the operation of pension system. The central difference between personal factor income and pre-tax income is the treatment of pensions, which are counted on a contribution basis by factor income and on a distribution basis by pre-tax income. The population is comprised of individuals over age 20. The base unit is the individual (rather than the household) but resources are split equally within couples.;Pre-tax national income =Pre-tax labor income [total pre-tax income ranking]+Pre-tax capital income [total pre-tax income ranking];WID.world computations using wid.world/gpinter.;"[URL][URL_LINK]http://wid.world/document/chancelpiketty2017widworld/[/URL_LINK][URL_TEXT]Chancel, Lucas; Piketty, Thomas (2017).Indian Income inequality, 1922-2015: From British Raj to Billionaire Raj?[/URL_TEXT][/URL]"
US-IN;Indiana;aptinc992j;p99p100;"USD; United States dollar";Pre-tax national income. Average Adults. equal-split adults;Average Pre-tax national income within a given percentile group. Pre-tax national income  is the sum of all pre-tax personal income flows accruing to the owners of the production factors, labor and capital, before taking into account the operation of the tax/transfer system, but after taking into account the operation of pension system. The central difference between personal factor income and pre-tax income is the treatment of pensions, which are counted on a contribution basis by factor income and on a distribution basis by pre-tax income. The population is comprised of individuals over age 20. The base unit is the individual (rather than the household) but resources are split equally within couples.;Pre-tax national income =Pre-tax labor income [total pre-tax income ranking]+Pre-tax capital income [total pre-tax income ranking];Assuming the same distribution as fiscal income.;WID.world computations using: Frank, Sommeiller, Price & Saez (2015)
US-IN;Indiana;aptinc992j;p80p90;"USD; United States dollar";Pre-tax national income. Average Adults. equal-split adults;Average Pre-tax national income within a given percentile group. Pre-tax national income  is the sum of all pre-tax personal income flows accruing to the owners of the production factors, labor and capital, before taking into account the operation of the tax/transfer system, but after taking into account the operation of pension system. The central difference between personal factor income and pre-tax income is the treatment of pensions, which are counted on a contribution basis by factor income and on a distribution basis by pre-tax income. The population is comprised of individuals over age 20. The base unit is the individual (rather than the household) but resources are split equally within couples.;Pre-tax national income =Pre-tax labor income [total pre-tax income ranking]+Pre-tax capital income [total pre-tax income ranking];Assuming the same distribution as fiscal income.;WID.world computations using: Frank, Sommeiller, Price & Saez (2015)
US-IN;Indiana;aptinc992j;p90p100;"USD; United States dollar";Pre-tax national income. Average Adults. equal-split adults;Average Pre-tax national income within a given percentile group. Pre-tax national income  is the sum of all pre-tax personal income flows accruing to the owners of the production factors, labor and capital, before taking into account the operation of the tax/transfer system, but after taking into account the operation of pension system. The central difference between personal factor income and pre-tax income is the treatment of pensions, which are counted on a contribution basis by factor income and on a distribution basis by pre-tax income. The population is comprised of individuals over age 20. The base unit is the individual (rather than the household) but resources are split equally within couples.;Pre-tax national income =Pre-tax labor income [total pre-tax income ranking]+Pre-tax capital income [total pre-tax income ranking];Assuming the same distribution as fiscal income.;WID.world computations using: Frank, Sommeiller, Price & Saez (2015)
ID;Indonesia;aptinc992j;p99p100;"IDR; Indonesian rupiah";Pre-tax national income. Average Adults. equal-split adults;Average Pre-tax national income within a given percentile group. Pre-tax national income  is the sum of all pre-tax personal income flows accruing to the owners of the production factors, labor and capital, before taking into account the operation of the tax/transfer system, but after taking into account the operation of pension system. The central difference between personal factor income and pre-tax income is the treatment of pensions, which are counted on a contribution basis by factor income and on a distribution basis by pre-tax income. The population is comprised of individuals over age 20. The base unit is the individual (rather than the household) but resources are split equally within couples.;Pre-tax national income =Pre-tax labor income [total pre-tax income ranking]+Pre-tax capital income [total pre-tax income ranking];Fiscal income rescaled to match the macroeconomic aggregates.;WID.world computations using fiscal income series and the net national income.
ID;Indonesia;aptinc992j;p90p100;"IDR; Indonesian rupiah";Pre-tax national income. Average Adults. equal-split adults;Average Pre-tax national income within a given percentile group. Pre-tax national income  is the sum of all pre-tax personal income flows accruing to the owners of the production factors, labor and capital, before taking into account the operation of the tax/transfer system, but after taking into account the operation of pension system. The central difference between personal factor income and pre-tax income is the treatment of pensions, which are counted on a contribution basis by factor income and on a distribution basis by pre-tax income. The population is comprised of individuals over age 20. The base unit is the individual (rather than the household) but resources are split equally within couples.;Pre-tax national income =Pre-tax labor income [total pre-tax income ranking]+Pre-tax capital income [total pre-tax income ranking];Fiscal income rescaled to match the macroeconomic aggregates.;WID.world computations using fiscal income series and the net national income.
ID;Indonesia;aptinc992j;p80p90;"IDR; Indonesian rupiah";Pre-tax national income. Average Adults. equal-split adults;Average Pre-tax national income within a given percentile group. Pre-tax national income  is the sum of all pre-tax personal income flows accruing to the owners of the production factors, labor and capital, before taking into account the operation of the tax/transfer system, but after taking into account the operation of pension system. The central difference between personal factor income and pre-tax income is the treatment of pensions, which are counted on a contribution basis by factor income and on a distribution basis by pre-tax income. The population is comprised of individuals over age 20. The base unit is the individual (rather than the household) but resources are split equally within couples.;Pre-tax national income =Pre-tax labor income [total pre-tax income ranking]+Pre-tax capital income [total pre-tax income ranking];Fiscal income rescaled to match the macroeconomic aggregates.;WID.world computations using fiscal income series and the net national income.
US-IA;Iowa;aptinc992j;p99p100;"USD; United States dollar";Pre-tax national income. Average Adults. equal-split adults;Average Pre-tax national income within a given percentile group. Pre-tax national income  is the sum of all pre-tax personal income flows accruing to the owners of the production factors, labor and capital, before taking into account the operation of the tax/transfer system, but after taking into account the operation of pension system. The central difference between personal factor income and pre-tax income is the treatment of pensions, which are counted on a contribution basis by factor income and on a distribution basis by pre-tax income. The population is comprised of individuals over age 20. The base unit is the individual (rather than the household) but resources are split equally within couples.;Pre-tax national income =Pre-tax labor income [total pre-tax income ranking]+Pre-tax capital income [total pre-tax income ranking];Assuming the same distribution as fiscal income.;WID.world computations using: Frank, Sommeiller, Price & Saez (2015)
US-IA;Iowa;aptinc992j;p80p90;"USD; United States dollar";Pre-tax national income. Average Adults. equal-split adults;Average Pre-tax national income within a given percentile group. Pre-tax national income  is the sum of all pre-tax personal income flows accruing to the owners of the production factors, labor and capital, before taking into account the operation of the tax/transfer system, but after taking into account the operation of pension system. The central difference between personal factor income and pre-tax income is the treatment of pensions, which are counted on a contribution basis by factor income and on a distribution basis by pre-tax income. The population is comprised of individuals over age 20. The base unit is the individual (rather than the household) but resources are split equally within couples.;Pre-tax national income =Pre-tax labor income [total pre-tax income ranking]+Pre-tax capital income [total pre-tax income ranking];Assuming the same distribution as fiscal income.;WID.world computations using: Frank, Sommeiller, Price & Saez (2015)
US-IA;Iowa;aptinc992j;p90p100;"USD; United States dollar";Pre-tax national income. Average Adults. equal-split adults;Average Pre-tax national income within a given percentile group. Pre-tax national income  is the sum of all pre-tax personal income flows accruing to the owners of the production factors, labor and capital, before taking into account the operation of the tax/transfer system, but after taking into account the operation of pension system. The central difference between personal factor income and pre-tax income is the treatment of pensions, which are counted on a contribution basis by factor income and on a distribution basis by pre-tax income. The population is comprised of individuals over age 20. The base unit is the individual (rather than the household) but resources are split equally within couples.;Pre-tax national income =Pre-tax labor income [total pre-tax income ranking]+Pre-tax capital income [total pre-tax income ranking];Assuming the same distribution as fiscal income.;WID.world computations using: Frank, Sommeiller, Price & Saez (2015)
IR;Iran;aptinc992j;p90p100;"IRR; Iranian rial";Pre-tax national income. Average Adults. equal-split adults;Average Pre-tax national income within a given percentile group. Pre-tax national income  is the sum of all pre-tax personal income flows accruing to the owners of the production factors, labor and capital, before taking into account the operation of the tax/transfer system, but after taking into account the operation of pension system. The central difference between personal factor income and pre-tax income is the treatment of pensions, which are counted on a contribution basis by factor income and on a distribution basis by pre-tax income. The population is comprised of individuals over age 20. The base unit is the individual (rather than the household) but resources are split equally within couples.;Pre-tax national income =Pre-tax labor income [total pre-tax income ranking]+Pre-tax capital income [total pre-tax income ranking];WID.world computations using wid.world/gpinter.;"[URL][URL_LINK]http://wid.world/document/alvaredoassouadpiketty-middleeast-widworldwp201715/[/URL_LINK][URL_TEXT]Facundo Alvaredo; Lydia Assouad and Thomas Piketty (2017). Measuring Inequality in the Middle East, 1990-2016: The World’s Most Unequal Region? WID.world Working Paper 2017/15[/URL_TEXT][/URL]"
IR;Iran;aptinc992j;p80p90;"IRR; Iranian rial";Pre-tax national income. Average Adults. equal-split adults;Average Pre-tax national income within a given percentile group. Pre-tax national income  is the sum of all pre-tax personal income flows accruing to the owners of the production factors, labor and capital, before taking into account the operation of the tax/transfer system, but after taking into account the operation of pension system. The central difference between personal factor income and pre-tax income is the treatment of pensions, which are counted on a contribution basis by factor income and on a distribution basis by pre-tax income. The population is comprised of individuals over age 20. The base unit is the individual (rather than the household) but resources are split equally within couples.;Pre-tax national income =Pre-tax labor income [total pre-tax income ranking]+Pre-tax capital income [total pre-tax income ranking];WID.world computations using wid.world/gpinter.;"[URL][URL_LINK]http://wid.world/document/alvaredoassouadpiketty-middleeast-widworldwp201715/[/URL_LINK][URL_TEXT]Facundo Alvaredo; Lydia Assouad and Thomas Piketty (2017). Measuring Inequality in the Middle East, 1990-2016: The World’s Most Unequal Region? WID.world Working Paper 2017/15[/URL_TEXT][/URL]"
IR;Iran;aptinc992j;p99p100;"IRR; Iranian rial";Pre-tax national income. Average Adults. equal-split adults;Average Pre-tax national income within a given percentile group. Pre-tax national income  is the sum of all pre-tax personal income flows accruing to the owners of the production factors, labor and capital, before taking into account the operation of the tax/transfer system, but after taking into account the operation of pension system. The central difference between personal factor income and pre-tax income is the treatment of pensions, which are counted on a contribution basis by factor income and on a distribution basis by pre-tax income. The population is comprised of individuals over age 20. The base unit is the individual (rather than the household) but resources are split equally within couples.;Pre-tax national income =Pre-tax labor income [total pre-tax income ranking]+Pre-tax capital income [total pre-tax income ranking];WID.world computations using wid.world/gpinter.;"[URL][URL_LINK]http://wid.world/document/alvaredoassouadpiketty-middleeast-widworldwp201715/[/URL_LINK][URL_TEXT]Facundo Alvaredo; Lydia Assouad and Thomas Piketty (2017). Measuring Inequality in the Middle East, 1990-2016: The World’s Most Unequal Region? WID.world Working Paper 2017/15[/URL_TEXT][/URL]"
IQ;Iraq;aptinc992j;p80p90;"IQD; Iraqi dinar";Pre-tax national income. Average Adults. equal-split adults;Average Pre-tax national income within a given percentile group. Pre-tax national income  is the sum of all pre-tax personal income flows accruing to the owners of the production factors, labor and capital, before taking into account the operation of the tax/transfer system, but after taking into account the operation of pension system. The central difference between personal factor income and pre-tax income is the treatment of pensions, which are counted on a contribution basis by factor income and on a distribution basis by pre-tax income. The population is comprised of individuals over age 20. The base unit is the individual (rather than the household) but resources are split equally within couples.;Pre-tax national income =Pre-tax labor income [total pre-tax income ranking]+Pre-tax capital income [total pre-tax income ranking];WID.world computations using wid.world/gpinter.;"[URL][URL_LINK]http://wid.world/document/alvaredoassouadpiketty-middleeast-widworldwp201715/[/URL_LINK][URL_TEXT]Facundo Alvaredo; Lydia Assouad and Thomas Piketty (2017). Measuring Inequality in the Middle East, 1990-2016: The World’s Most Unequal Region? WID.world Working Paper 2017/15[/URL_TEXT][/URL]"
IQ;Iraq;aptinc992j;p99p100;"IQD; Iraqi dinar";Pre-tax national income. Average Adults. equal-split adults;Average Pre-tax national income within a given percentile group. Pre-tax national income  is the sum of all pre-tax personal income flows accruing to the owners of the production factors, labor and capital, before taking into account the operation of the tax/transfer system, but after taking into account the operation of pension system. The central difference between personal factor income and pre-tax income is the treatment of pensions, which are counted on a contribution basis by factor income and on a distribution basis by pre-tax income. The population is comprised of individuals over age 20. The base unit is the individual (rather than the household) but resources are split equally within couples.;Pre-tax national income =Pre-tax labor income [total pre-tax income ranking]+Pre-tax capital income [total pre-tax income ranking];WID.world computations using wid.world/gpinter.;"[URL][URL_LINK]http://wid.world/document/alvaredoassouadpiketty-middleeast-widworldwp201715/[/URL_LINK][URL_TEXT]Facundo Alvaredo; Lydia Assouad and Thomas Piketty (2017). Measuring Inequality in the Middle East, 1990-2016: The World’s Most Unequal Region? WID.world Working Paper 2017/15[/URL_TEXT][/URL]"
IQ;Iraq;aptinc992j;p90p100;"IQD; Iraqi dinar";Pre-tax national income. Average Adults. equal-split adults;Average Pre-tax national income within a given percentile group. Pre-tax national income  is the sum of all pre-tax personal income flows accruing to the owners of the production factors, labor and capital, before taking into account the operation of the tax/transfer system, but after taking into account the operation of pension system. The central difference between personal factor income and pre-tax income is the treatment of pensions, which are counted on a contribution basis by factor income and on a distribution basis by pre-tax income. The population is comprised of individuals over age 20. The base unit is the individual (rather than the household) but resources are split equally within couples.;Pre-tax national income =Pre-tax labor income [total pre-tax income ranking]+Pre-tax capital income [total pre-tax income ranking];WID.world computations using wid.world/gpinter.;"[URL][URL_LINK]http://wid.world/document/alvaredoassouadpiketty-middleeast-widworldwp201715/[/URL_LINK][URL_TEXT]Facundo Alvaredo; Lydia Assouad and Thomas Piketty (2017). Measuring Inequality in the Middle East, 1990-2016: The World’s Most Unequal Region? WID.world Working Paper 2017/15[/URL_TEXT][/URL]"
IE;Ireland;aptinc992j;p90p100;"EUR; Euro";Pre-tax national income. Average Adults. equal-split adults;Average Pre-tax national income within a given percentile group. Pre-tax national income  is the sum of all pre-tax personal income flows accruing to the owners of the production factors, labor and capital, before taking into account the operation of the tax/transfer system, but after taking into account the operation of pension system. The central difference between personal factor income and pre-tax income is the treatment of pensions, which are counted on a contribution basis by factor income and on a distribution basis by pre-tax income. The population is comprised of individuals over age 20. The base unit is the individual (rather than the household) but resources are split equally within couples.;Pre-tax national income =Pre-tax labor income [total pre-tax income ranking]+Pre-tax capital income [total pre-tax income ranking];;[URL][URL_LINK]http://wid.world/document/bcg2019-full-paper/[/URL_LINK][URL_TEXT]Blanchet, Chancel & Gethin (2019), How Unequal is Europe? Evidence from Distributional National Accounts, 1980-2017[/URL_TEXT][/URL]
IE;Ireland;aptinc992j;p80p90;"EUR; Euro";Pre-tax national income. Average Adults. equal-split adults;Average Pre-tax national income within a given percentile group. Pre-tax national income  is the sum of all pre-tax personal income flows accruing to the owners of the production factors, labor and capital, before taking into account the operation of the tax/transfer system, but after taking into account the operation of pension system. The central difference between personal factor income and pre-tax income is the treatment of pensions, which are counted on a contribution basis by factor income and on a distribution basis by pre-tax income. The population is comprised of individuals over age 20. The base unit is the individual (rather than the household) but resources are split equally within couples.;Pre-tax national income =Pre-tax labor income [total pre-tax income ranking]+Pre-tax capital income [total pre-tax income ranking];;[URL][URL_LINK]http://wid.world/document/bcg2019-full-paper/[/URL_LINK][URL_TEXT]Blanchet, Chancel & Gethin (2019), How Unequal is Europe? Evidence from Distributional National Accounts, 1980-2017[/URL_TEXT][/URL]
IE;Ireland;aptinc992j;p99p100;"EUR; Euro";Pre-tax national income. Average Adults. equal-split adults;Average Pre-tax national income within a given percentile group. Pre-tax national income  is the sum of all pre-tax personal income flows accruing to the owners of the production factors, labor and capital, before taking into account the operation of the tax/transfer system, but after taking into account the operation of pension system. The central difference between personal factor income and pre-tax income is the treatment of pensions, which are counted on a contribution basis by factor income and on a distribution basis by pre-tax income. The population is comprised of individuals over age 20. The base unit is the individual (rather than the household) but resources are split equally within couples.;Pre-tax national income =Pre-tax labor income [total pre-tax income ranking]+Pre-tax capital income [total pre-tax income ranking];;[URL][URL_LINK]http://wid.world/document/bcg2019-full-paper/[/URL_LINK][URL_TEXT]Blanchet, Chancel & Gethin (2019), How Unequal is Europe? Evidence from Distributional National Accounts, 1980-2017[/URL_TEXT][/URL]
IM;Isle of Man;aptinc992j;p80p90;"GBP; British pound";Pre-tax national income. Average Adults. equal-split adults;Average Pre-tax national income within a given percentile group. Pre-tax national income  is the sum of all pre-tax personal income flows accruing to the owners of the production factors, labor and capital, before taking into account the operation of the tax/transfer system, but after taking into account the operation of pension system. The central difference between personal factor income and pre-tax income is the treatment of pensions, which are counted on a contribution basis by factor income and on a distribution basis by pre-tax income. The population is comprised of individuals over age 20. The base unit is the individual (rather than the household) but resources are split equally within couples.;Pre-tax national income =Pre-tax labor income [total pre-tax income ranking]+Pre-tax capital income [total pre-tax income ranking]; ; 
IM;Isle of Man;aptinc992j;p99p100;"GBP; British pound";Pre-tax national income. Average Adults. equal-split adults;Average Pre-tax national income within a given percentile group. Pre-tax national income  is the sum of all pre-tax personal income flows accruing to the owners of the production factors, labor and capital, before taking into account the operation of the tax/transfer system, but after taking into account the operation of pension system. The central difference between personal factor income and pre-tax income is the treatment of pensions, which are counted on a contribution basis by factor income and on a distribution basis by pre-tax income. The population is comprised of individuals over age 20. The base unit is the individual (rather than the household) but resources are split equally within couples.;Pre-tax national income =Pre-tax labor income [total pre-tax income ranking]+Pre-tax capital income [total pre-tax income ranking]; ; 
IM;Isle of Man;aptinc992j;p90p100;"GBP; British pound";Pre-tax national income. Average Adults. equal-split adults;Average Pre-tax national income within a given percentile group. Pre-tax national income  is the sum of all pre-tax personal income flows accruing to the owners of the production factors, labor and capital, before taking into account the operation of the tax/transfer system, but after taking into account the operation of pension system. The central difference between personal factor income and pre-tax income is the treatment of pensions, which are counted on a contribution basis by factor income and on a distribution basis by pre-tax income. The population is comprised of individuals over age 20. The base unit is the individual (rather than the household) but resources are split equally within couples.;Pre-tax national income =Pre-tax labor income [total pre-tax income ranking]+Pre-tax capital income [total pre-tax income ranking]; ; 
IL;Israel;aptinc992j;p90p100;"ILS; Israeli new shekel";Pre-tax national income. Average Adults. equal-split adults;Average Pre-tax national income within a given percentile group. Pre-tax national income  is the sum of all pre-tax personal income flows accruing to the owners of the production factors, labor and capital, before taking into account the operation of the tax/transfer system, but after taking into account the operation of pension system. The central difference between personal factor income and pre-tax income is the treatment of pensions, which are counted on a contribution basis by factor income and on a distribution basis by pre-tax income. The population is comprised of individuals over age 20. The base unit is the individual (rather than the household) but resources are split equally within couples.;Pre-tax national income =Pre-tax labor income [total pre-tax income ranking]+Pre-tax capital income [total pre-tax income ranking]; ; 
IL;Israel;aptinc992j;p99p100;"ILS; Israeli new shekel";Pre-tax national income. Average Adults. equal-split adults;Average Pre-tax national income within a given percentile group. Pre-tax national income  is the sum of all pre-tax personal income flows accruing to the owners of the production factors, labor and capital, before taking into account the operation of the tax/transfer system, but after taking into account the operation of pension system. The central difference between personal factor income and pre-tax income is the treatment of pensions, which are counted on a contribution basis by factor income and on a distribution basis by pre-tax income. The population is comprised of individuals over age 20. The base unit is the individual (rather than the household) but resources are split equally within couples.;Pre-tax national income =Pre-tax labor income [total pre-tax income ranking]+Pre-tax capital income [total pre-tax income ranking]; ; 
IL;Israel;aptinc992j;p80p90;"ILS; Israeli new shekel";Pre-tax national income. Average Adults. equal-split adults;Average Pre-tax national income within a given percentile group. Pre-tax national income  is the sum of all pre-tax personal income flows accruing to the owners of the production factors, labor and capital, before taking into account the operation of the tax/transfer system, but after taking into account the operation of pension system. The central difference between personal factor income and pre-tax income is the treatment of pensions, which are counted on a contribution basis by factor income and on a distribution basis by pre-tax income. The population is comprised of individuals over age 20. The base unit is the individual (rather than the household) but resources are split equally within couples.;Pre-tax national income =Pre-tax labor income [total pre-tax income ranking]+Pre-tax capital income [total pre-tax income ranking]; ; 
IT;Italy;aptinc992j;p80p90;"EUR; Euro";Pre-tax national income. Average Adults. equal-split adults;Average Pre-tax national income within a given percentile group. Pre-tax national income  is the sum of all pre-tax personal income flows accruing to the owners of the production factors, labor and capital, before taking into account the operation of the tax/transfer system, but after taking into account the operation of pension system. The central difference between personal factor income and pre-tax income is the treatment of pensions, which are counted on a contribution basis by factor income and on a distribution basis by pre-tax income. The population is comprised of individuals over age 20. The base unit is the individual (rather than the household) but resources are split equally within couples.;Pre-tax national income =Pre-tax labor income [total pre-tax income ranking]+Pre-tax capital income [total pre-tax income ranking];;[URL][URL_LINK]http://wid.world/document/bcg2019-full-paper/[/URL_LINK][URL_TEXT]Blanchet, Chancel & Gethin (2019), How Unequal is Europe? Evidence from Distributional National Accounts, 1980-2017[/URL_TEXT][/URL]
IT;Italy;aptinc992j;p99p100;"EUR; Euro";Pre-tax national income. Average Adults. equal-split adults;Average Pre-tax national income within a given percentile group. Pre-tax national income  is the sum of all pre-tax personal income flows accruing to the owners of the production factors, labor and capital, before taking into account the operation of the tax/transfer system, but after taking into account the operation of pension system. The central difference between personal factor income and pre-tax income is the treatment of pensions, which are counted on a contribution basis by factor income and on a distribution basis by pre-tax income. The population is comprised of individuals over age 20. The base unit is the individual (rather than the household) but resources are split equally within couples.;Pre-tax national income =Pre-tax labor income [total pre-tax income ranking]+Pre-tax capital income [total pre-tax income ranking];;[URL][URL_LINK]http://wid.world/document/bcg2019-full-paper/[/URL_LINK][URL_TEXT]Blanchet, Chancel & Gethin (2019), How Unequal is Europe? Evidence from Distributional National Accounts, 1980-2017[/URL_TEXT][/URL]
IT;Italy;aptinc992j;p90p100;"EUR; Euro";Pre-tax national income. Average Adults. equal-split adults;Average Pre-tax national income within a given percentile group. Pre-tax national income  is the sum of all pre-tax personal income flows accruing to the owners of the production factors, labor and capital, before taking into account the operation of the tax/transfer system, but after taking into account the operation of pension system. The central difference between personal factor income and pre-tax income is the treatment of pensions, which are counted on a contribution basis by factor income and on a distribution basis by pre-tax income. The population is comprised of individuals over age 20. The base unit is the individual (rather than the household) but resources are split equally within couples.;Pre-tax national income =Pre-tax labor income [total pre-tax income ranking]+Pre-tax capital income [total pre-tax income ranking];;[URL][URL_LINK]http://wid.world/document/bcg2019-full-paper/[/URL_LINK][URL_TEXT]Blanchet, Chancel & Gethin (2019), How Unequal is Europe? Evidence from Distributional National Accounts, 1980-2017[/URL_TEXT][/URL]
JM;Jamaica;aptinc992j;p80p90;"JMD; Jamaican dollar";Pre-tax national income. Average Adults. equal-split adults;Average Pre-tax national income within a given percentile group. Pre-tax national income  is the sum of all pre-tax personal income flows accruing to the owners of the production factors, labor and capital, before taking into account the operation of the tax/transfer system, but after taking into account the operation of pension system. The central difference between personal factor income and pre-tax income is the treatment of pensions, which are counted on a contribution basis by factor income and on a distribution basis by pre-tax income. The population is comprised of individuals over age 20. The base unit is the individual (rather than the household) but resources are split equally within couples.;Pre-tax national income =Pre-tax labor income [total pre-tax income ranking]+Pre-tax capital income [total pre-tax income ranking]; ; 
JM;Jamaica;aptinc992j;p90p100;"JMD; Jamaican dollar";Pre-tax national income. Average Adults. equal-split adults;Average Pre-tax national income within a given percentile group. Pre-tax national income  is the sum of all pre-tax personal income flows accruing to the owners of the production factors, labor and capital, before taking into account the operation of the tax/transfer system, but after taking into account the operation of pension system. The central difference between personal factor income and pre-tax income is the treatment of pensions, which are counted on a contribution basis by factor income and on a distribution basis by pre-tax income. The population is comprised of individuals over age 20. The base unit is the individual (rather than the household) but resources are split equally within couples.;Pre-tax national income =Pre-tax labor income [total pre-tax income ranking]+Pre-tax capital income [total pre-tax income ranking]; ; 
JM;Jamaica;aptinc992j;p99p100;"JMD; Jamaican dollar";Pre-tax national income. Average Adults. equal-split adults;Average Pre-tax national income within a given percentile group. Pre-tax national income  is the sum of all pre-tax personal income flows accruing to the owners of the production factors, labor and capital, before taking into account the operation of the tax/transfer system, but after taking into account the operation of pension system. The central difference between personal factor income and pre-tax income is the treatment of pensions, which are counted on a contribution basis by factor income and on a distribution basis by pre-tax income. The population is comprised of individuals over age 20. The base unit is the individual (rather than the household) but resources are split equally within couples.;Pre-tax national income =Pre-tax labor income [total pre-tax income ranking]+Pre-tax capital income [total pre-tax income ranking]; ; 
JP;Japan;aptinc992j;p90p100;"JPY; Japanese yen";Pre-tax national income. Average Adults. equal-split adults;Average Pre-tax national income within a given percentile group. Pre-tax national income  is the sum of all pre-tax personal income flows accruing to the owners of the production factors, labor and capital, before taking into account the operation of the tax/transfer system, but after taking into account the operation of pension system. The central difference between personal factor income and pre-tax income is the treatment of pensions, which are counted on a contribution basis by factor income and on a distribution basis by pre-tax income. The population is comprised of individuals over age 20. The base unit is the individual (rather than the household) but resources are split equally within couples.;Pre-tax national income =Pre-tax labor income [total pre-tax income ranking]+Pre-tax capital income [total pre-tax income ranking];Fiscal income rescaled to match the macroeconomic aggregates.;WID.world computations using fiscal income series and the net national income.
JP;Japan;aptinc992j;p99p100;"JPY; Japanese yen";Pre-tax national income. Average Adults. equal-split adults;Average Pre-tax national income within a given percentile group. Pre-tax national income  is the sum of all pre-tax personal income flows accruing to the owners of the production factors, labor and capital, before taking into account the operation of the tax/transfer system, but after taking into account the operation of pension system. The central difference between personal factor income and pre-tax income is the treatment of pensions, which are counted on a contribution basis by factor income and on a distribution basis by pre-tax income. The population is comprised of individuals over age 20. The base unit is the individual (rather than the household) but resources are split equally within couples.;Pre-tax national income =Pre-tax labor income [total pre-tax income ranking]+Pre-tax capital income [total pre-tax income ranking];Fiscal income rescaled to match the macroeconomic aggregates.;WID.world computations using fiscal income series and the net national income.
JP;Japan;aptinc992j;p80p90;"JPY; Japanese yen";Pre-tax national income. Average Adults. equal-split adults;Average Pre-tax national income within a given percentile group. Pre-tax national income  is the sum of all pre-tax personal income flows accruing to the owners of the production factors, labor and capital, before taking into account the operation of the tax/transfer system, but after taking into account the operation of pension system. The central difference between personal factor income and pre-tax income is the treatment of pensions, which are counted on a contribution basis by factor income and on a distribution basis by pre-tax income. The population is comprised of individuals over age 20. The base unit is the individual (rather than the household) but resources are split equally within couples.;Pre-tax national income =Pre-tax labor income [total pre-tax income ranking]+Pre-tax capital income [total pre-tax income ranking];Fiscal income rescaled to match the macroeconomic aggregates.;WID.world computations using fiscal income series and the net national income.
